employee_id,first_name,last_name,gender,hire_date,termination_date,department,job_level,location
3137,Édith,Boyer,Female,2020-11-29,,Data,T2,Marseille
8427,Martin,Robert,Male,2025-02-24,,Product,T3,Lille
8341,Lucy,Gimenez,Female,2020-12-10,2023-08-07,Sales,T4,Paris
2925,Pénélope,Lebrun,Female,2024-01-18,,Engineering,T4,Marseille
9028,Paulette,Moulin,Non-Binary,2024-04-06,,Finance,T5,Lyon
7817,Valentine,Martineau,Non-Binary,2023-12-08,,Product,T1,Limoges
8577,Margot,Riou,Non-Binary,2023-06-27,,Sales,T4,Nantes
1676,Nicolas,Jacquot,Male,2025-08-25,,Product,T1,Lille
2797,Gabriel,Boulanger,Male,2023-12-14,,Product,T3,Paris
3089,Auguste,François,Male,2022-05-19,,Engineering,T1,Limoges
1879,André,Vallet,Male,2023-02-18,,Data,T2,Paris
6428,Martine,Camus,Female,2024-01-01,2025-05-17,Engineering,T4,Nantes
9140,Alex,Robin,Female,2024-05-22,2024-12-30,Human Resources,T1,Lille
1565,Christine,Millet,Non-Binary,2025-08-02,,Human Resources,T5,Marseille
5252,Margot,Carre,Non-Binary,2024-11-02,,Engineering,T4,Marseille
3477,Charles,Vaillant,Male,2022-06-03,2024-02-28,Finance,T5,Lyon
2728,Monique,Allain,Female,2024-12-01,2025-07-22,Data,T2,Paris
1739,Marie,Lacombe,Non-Binary,2023-09-03,,Engineering,T3,Paris
2636,Lucie,Henry,Non-Binary,2022-09-24,,Data,T1,Nantes
2614,Aurore,Duhamel,Non-Binary,2022-06-02,,Data,T5,Paris
5633,Astrid,Valentin,Female,2024-10-29,,Sales,T3,Bordeaux
5360,Pauline,Delaunay,Non-Binary,2022-09-22,,Finance,T3,Bordeaux
7191,Roger,Durand,Male,2025-05-19,,Finance,T2,Lyon
1181,Élise,Daniel,Female,2021-01-24,,Product,T4,Lyon
6709,Valérie,Lambert,Non-Binary,2022-03-13,,Product,T1,Lyon
9781,Victor,Le Roux,Male,2023-07-17,,Engineering,T5,Marseille
3901,Adrienne,Delorme,Female,2021-09-20,2023-03-23,Product,T3,Marseille
4189,Denis,Muller,Male,2024-07-16,,Human Resources,T5,Nantes
1293,Victor,Barre,Male,2023-09-07,,Data,T3,Lille
6860,Paul,Hubert,Male,2020-10-05,2023-01-30,Engineering,T5,Lyon
2526,Anaïs,Da Silva,Female,2022-12-08,,Sales,T4,Paris
1884,Andrée,Breton,Female,2025-04-30,,Data,T3,Lille
6290,Simone,Delmas,Non-Binary,2025-03-14,,Data,T4,Paris
6729,Anne,Germain,Non-Binary,2021-03-24,,Human Resources,T5,Bordeaux
6116,Pénélope,Brunel,Female,2023-07-26,,Sales,T5,Limoges
1597,Agnès,Gonzalez,Female,2022-02-14,2022-02-25,Engineering,T2,Marseille
1536,Jean,Leroux,Male,2022-07-16,,Data,T1,Limoges
7422,Denise,Gillet,Non-Binary,2023-12-20,,Sales,T4,Paris
5424,Maggie,Lamy,Female,2023-08-23,,Human Resources,T5,Lille
1829,Susanne,Potier,Female,2022-03-28,,Data,T4,Lille
9903,Dorothée,Louis,Female,2024-07-18,,Sales,T5,Limoges
6403,Paulette,Toussaint,Non-Binary,2022-12-14,,Engineering,T5,Lyon
7673,Auguste,Perez,Male,2025-01-18,,Product,T1,Nantes
1070,Zoé,Hoarau,Female,2021-05-20,,Data,T5,Lyon
4713,Aurore,Pottier,Female,2020-12-17,,Finance,T2,Limoges
3075,Alexandria,Charrier,Non-Binary,2023-08-02,,Product,T2,Lille
6483,Andrée,Gomez,Non-Binary,2021-09-04,,Sales,T1,Lille
7161,Thérèse,Tanguy,Non-Binary,2022-04-27,,Finance,T1,Lyon
3422,René,Mercier,Male,2024-06-09,,Finance,T3,Marseille
9625,Martin,Thierry,Male,2022-12-03,,Sales,T3,Lille
9284,Zoé,Evrard,Female,2024-09-22,2025-08-19,Product,T2,Lyon
9902,Paulette,Chauvin,Female,2022-09-27,,Human Resources,T2,Lille
5150,Célina,Gaudin,Non-Binary,2024-12-04,,Human Resources,T4,Nantes
1975,Élise,Perez,Female,2021-04-23,,Product,T3,Marseille
6929,Élisabeth,Lombard,Non-Binary,2024-08-24,,Engineering,T4,Lille
9791,Guy,Roy,Male,2025-09-24,,Engineering,T4,Lyon
5246,Margaux,Mace,Female,2021-02-16,,Finance,T1,Nantes
6202,Josette,Faure,Non-Binary,2024-02-11,,Finance,T4,Limoges
9159,Raymond,Ferreira,Male,2022-09-24,,Human Resources,T1,Marseille
5251,Anouk,Meunier,Female,2022-05-10,,Human Resources,T4,Marseille
6913,Chantal,Marin,Female,2023-03-27,,Sales,T4,Bordeaux
5255,Nath,Martins,Non-Binary,2022-07-03,2025-06-21,Data,T2,Marseille
7195,Pénélope,Baudry,Female,2020-10-21,2021-12-22,Engineering,T1,Bordeaux
4282,Isabelle,Mahe,Non-Binary,2023-12-14,,Human Resources,T5,Bordeaux
6651,Christine,Germain,Non-Binary,2022-05-14,,Human Resources,T2,Marseille
9944,Susan,Auger,Female,2024-02-12,,Engineering,T2,Marseille
6781,Alexandria,Chauvin,Female,2023-02-01,2023-09-21,Sales,T1,Paris
3482,Nicole,Pasquier,Non-Binary,2020-12-03,,Sales,T1,Marseille
4733,Marc,Poirier,Male,2023-06-25,,Product,T1,Nantes
9073,Gérard,Laine,Male,2021-09-08,,Finance,T1,Marseille
1669,Matthieu,Pages,Male,2022-08-17,,Finance,T5,Lyon
2524,Margaret,Chrétien,Non-Binary,2022-10-30,,Data,T1,Bordeaux
4054,Georges,Brun,Male,2022-07-21,2023-05-16,Engineering,T2,Marseille
6494,Pénélope,Carpentier,Non-Binary,2023-06-01,,Sales,T3,Limoges
5162,Pénélope,Olivier,Non-Binary,2022-09-28,,Data,T1,Nantes
2150,Margot,Andre,Non-Binary,2023-08-07,,Data,T4,Bordeaux
5506,Hortense,Leclercq,Non-Binary,2023-09-08,,Engineering,T3,Marseille
7571,Marcelle,Grégoire,Female,2021-01-17,2024-03-31,Sales,T1,Limoges
5905,Adrienne,Gomez,Non-Binary,2025-08-10,,Engineering,T1,Paris
2431,Émile,Fabre,Male,2023-12-19,2025-08-16,Finance,T1,Nantes
9514,Thibaut,François,Male,2024-05-15,,Finance,T2,Lyon
8177,Roger,Hubert,Male,2021-05-20,,Sales,T2,Nantes
9548,Dominique,Carpentier,Female,2023-01-01,2024-08-07,Sales,T5,Lyon
4516,Céline,Mathieu,Female,2022-10-02,,Data,T4,Bordeaux
9966,Honoré,Rolland,Male,2023-09-02,,Sales,T1,Lyon
7853,Maggie,Hardy,Non-Binary,2023-07-01,,Sales,T5,Lille
5083,Alexandrie,Michaud,Non-Binary,2025-03-20,,Human Resources,T4,Lyon
7853,Océane,Hebert,Female,2022-02-17,,Human Resources,T4,Paris
8941,Agnès,Techer,Female,2023-09-22,,Finance,T4,Paris
6079,Chantal,Guyon,Non-Binary,2021-12-01,,Human Resources,T5,Paris
6126,Aimée,Antoine,Female,2025-05-28,,Sales,T2,Lille
7125,Céline,Rousseau,Non-Binary,2022-08-27,2025-08-01,Sales,T3,Limoges
3324,Christiane,Gérard,Female,2020-12-03,,Sales,T4,Lyon
3911,Émile,Laurent,Male,2024-11-29,,Product,T1,Lille
1238,Dorothée,Bourgeois,Non-Binary,2024-01-30,,Human Resources,T5,Bordeaux
7138,Frédéric,Bazin,Male,2022-02-04,,Finance,T2,Bordeaux
4826,Colette,Lejeune,Non-Binary,2020-11-07,2022-06-01,Engineering,T2,Nantes
5264,Manon,Rodrigues,Female,2025-08-25,2025-09-01,Product,T4,Bordeaux
6206,Marcel,Martins,Male,2021-01-11,,Engineering,T1,Marseille
9493,Marianne,Blin,Female,2022-08-09,,Product,T1,Limoges
4689,Julie,Le Goff,Non-Binary,2025-08-05,,Human Resources,T2,Paris
6455,Hugues,Baudry,Male,2023-06-15,,Engineering,T3,Limoges
7667,Pauline,Lemonnier,Female,2023-10-19,,Data,T3,Lille
6330,Madeleine,Faure,Female,2025-09-21,,Engineering,T3,Paris
2012,Anne,Muller,Female,2025-04-30,,Sales,T2,Marseille
8602,Thérèse,Lesage,Non-Binary,2021-03-06,,Human Resources,T5,Lille
9747,Michèle,Pages,Female,2024-01-01,,Human Resources,T5,Marseille
5627,Gérard,Vasseur,Male,2023-09-10,,Data,T5,Lille
2344,Maggie,Grégoire,Female,2022-02-13,,Data,T4,Nantes
4497,Geneviève,Ledoux,Non-Binary,2022-06-18,2025-09-09,Engineering,T3,Marseille
6533,Camille,Techer,Non-Binary,2023-11-30,,Product,T2,Limoges
8503,Thérèse,Bertin,Female,2024-03-21,,Product,T1,Lille
9103,Antoine,Rolland,Male,2023-03-21,,Human Resources,T1,Lille
8940,Henri,Lecoq,Male,2021-03-21,,Human Resources,T4,Lyon
7847,Laetitia,Dumas,Female,2023-02-04,,Product,T2,Lyon
9760,Paul,Carlier,Male,2024-06-25,,Finance,T1,Nantes
2463,Claire,Chauveau,Female,2025-06-15,,Product,T2,Nantes
4724,Agnès,Germain,Non-Binary,2022-07-16,,Sales,T4,Paris
2717,Josette,Dufour,Non-Binary,2022-08-31,,Product,T1,Paris
4136,Frédéric,Bernard,Male,2024-04-17,,Product,T4,Bordeaux
3400,Louise,Collet,Non-Binary,2023-12-26,2024-04-28,Engineering,T5,Lille
2294,Alexandrie,Benoit,Female,2024-08-02,,Sales,T1,Marseille
6398,Maryse,Maréchal,Non-Binary,2025-06-21,2025-09-04,Finance,T3,Lyon
4591,Marianne,Lebon,Non-Binary,2023-07-04,,Finance,T1,Limoges
3570,Adrienne,Descamps,Female,2023-07-05,,Human Resources,T4,Marseille
4841,Margaux,Jacquot,Non-Binary,2024-02-22,2025-07-19,Data,T3,Lille
9059,Xavier,Legrand,Male,2022-05-19,,Data,T5,Bordeaux
3564,Juliette,Moreau,Non-Binary,2023-05-05,,Sales,T4,Lille
2458,Emmanuelle,Caron,Female,2022-05-10,2023-10-07,Product,T1,Paris
4766,Luce,Gauthier,Female,2025-01-23,,Human Resources,T1,Bordeaux
5892,Jean,Bonnin,Male,2024-09-03,,Finance,T1,Limoges
9379,Augustin,Hubert,Male,2023-02-12,,Sales,T4,Lille
9925,Hélène,Martel,Female,2021-11-22,,Human Resources,T1,Limoges
5001,Valentine,Blanc,Female,2023-09-06,,Engineering,T4,Marseille
7347,Grégoire,Tessier,Male,2023-08-11,,Sales,T2,Nantes
3568,Paulette,Muller,Non-Binary,2020-11-22,,Data,T2,Bordeaux
8298,Élise,Robin,Non-Binary,2023-02-06,2025-05-24,Product,T1,Lyon
7919,Virginie,Denis,Non-Binary,2025-05-24,,Engineering,T4,Bordeaux
9549,Lucas,Jacques,Male,2025-05-31,2025-09-09,Engineering,T5,Lyon
7185,Christine,Pinto,Female,2024-08-25,,Engineering,T3,Lille
9704,Xavier,Colin,Male,2021-08-12,,Human Resources,T2,Paris
5621,Thibaut,Blanchet,Male,2024-07-10,,Engineering,T4,Lille
5382,Gérard,Mallet,Male,2021-12-21,,Product,T2,Limoges
5359,Sylvie,Garcia,Non-Binary,2020-11-15,,Sales,T2,Nantes
4994,Caroline,Moreau,Non-Binary,2024-01-25,,Human Resources,T3,Paris
1189,Joséphine,Lévêque,Non-Binary,2021-10-23,,Data,T5,Lyon
3749,Alain,Guérin,Male,2022-02-18,2024-08-13,Human Resources,T1,Lyon
1878,Gérard,Laine,Male,2021-01-02,,Human Resources,T2,Bordeaux
1957,Émilie,Lacroix,Female,2021-03-07,,Finance,T4,Marseille
5347,Thérèse,Hoareau,Female,2024-02-04,2024-04-30,Sales,T4,Limoges
5323,Arthur,Louis,Male,2024-03-16,,Sales,T5,Nantes
5690,Lucy,Boucher,Female,2023-03-13,,Engineering,T1,Lille
6318,Danielle,Ferrand,Female,2024-05-21,,Engineering,T1,Limoges
2589,Charlotte,Muller,Female,2021-05-18,,Sales,T2,Limoges
4824,Lucy,Salmon,Non-Binary,2023-12-16,,Sales,T5,Marseille
3992,Manon,Philippe,Non-Binary,2024-01-22,,Engineering,T2,Lyon
6835,Monique,Gosselin,Non-Binary,2024-07-09,,Product,T4,Marseille
1658,Charles,Bourgeois,Male,2023-04-07,,Finance,T3,Lyon
3073,Suzanne,Lebreton,Non-Binary,2022-11-21,,Data,T4,Marseille
4062,Dorothée,Gaillard,Non-Binary,2025-03-04,,Finance,T3,Lille
3216,René,Guyot,Male,2023-05-05,,Human Resources,T3,Marseille
4042,Colette,Weiss,Non-Binary,2020-10-30,2022-07-13,Product,T2,Marseille
9964,Jules,Boucher,Male,2020-10-20,,Sales,T3,Lyon
9015,Anouk,Blot,Female,2025-06-24,2025-09-19,Finance,T3,Paris
1861,Madeleine,Toussaint,Non-Binary,2025-01-28,2025-03-03,Data,T4,Nantes
5108,Michelle,Carpentier,Female,2020-12-10,,Human Resources,T3,Lille
4253,Brigitte,Fernandez,Non-Binary,2023-03-29,2025-01-08,Sales,T1,Marseille
4825,Roger,Tessier,Male,2021-08-24,,Product,T3,Lille
5699,Sophie,Aubert,Non-Binary,2023-05-10,,Finance,T4,Lyon
5570,Josette,Muller,Non-Binary,2022-10-24,,Human Resources,T5,Lyon
6627,Antoinette,Hoarau,Non-Binary,2021-12-29,,Product,T3,Marseille
5172,Arnaude,Denis,Non-Binary,2025-08-23,,Engineering,T2,Nantes
7270,Alphonse,Merle,Male,2025-09-29,,Product,T2,Lille
8523,Noël,Alves,Male,2021-03-17,,Engineering,T3,Marseille
7160,Adrienne,Leconte,Female,2021-03-11,,Product,T1,Paris
4806,Aurore,Boyer,Non-Binary,2021-08-13,,Finance,T3,Lille
2102,Camille,Thibault,Female,2025-09-13,,Finance,T3,Nantes
9063,Noël,Boyer,Male,2023-08-24,,Product,T2,Nantes
8288,Valérie,Rey,Non-Binary,2023-02-01,,Data,T2,Lille
4859,Marguerite,Albert,Female,2021-05-02,2023-07-28,Data,T1,Lyon
2259,Marie,Leduc,Female,2021-04-03,,Sales,T3,Bordeaux
2556,Geneviève,Colin,Non-Binary,2021-03-24,,Finance,T3,Marseille
8576,Julie,Didier,Female,2022-11-18,,Data,T2,Lille
5097,Augustin,Lemonnier,Male,2023-05-15,,Data,T1,Lyon
3179,Matthieu,Pierre,Male,2020-10-14,,Engineering,T3,Nantes
7413,Denis,Henry,Male,2022-02-13,,Sales,T1,Limoges
3678,Émile,Renaud,Male,2023-10-14,,Product,T4,Nantes
5767,Margaux,Prévost,Non-Binary,2023-12-21,,Product,T5,Lille
1607,Margot,Weber,Non-Binary,2023-04-29,,Engineering,T2,Marseille
1466,Joseph,Valentin,Male,2021-09-11,2023-06-30,Product,T5,Marseille
7825,Zacharie,Texier,Male,2021-01-01,,Sales,T4,Paris
4085,Aurore,Gomez,Female,2023-03-03,,Product,T4,Bordeaux
9642,Nath,Schneider,Female,2024-04-24,,Engineering,T2,Limoges
1269,Emmanuelle,Gilles,Female,2023-08-23,,Sales,T5,Marseille
6013,Denis,Boucher,Male,2022-04-26,,Human Resources,T2,Bordeaux
3521,Christiane,Dubois,Female,2025-01-12,,Engineering,T1,Bordeaux
7387,Laetitia,Merle,Non-Binary,2024-01-10,,Finance,T2,Paris
9779,Nathalie,Pineau,Female,2024-10-14,,Finance,T5,Lille
8839,Daniel,Faure,Male,2023-08-25,,Data,T4,Lille
2523,Camille,Dupuy,Female,2025-03-27,,Data,T4,Lille
3202,Julie,Thomas,Female,2025-04-26,,Data,T4,Marseille
9878,Marguerite,Rodriguez,Female,2024-10-10,2025-10-01,Product,T5,Lyon
9103,Capucine,Dos Santos,Female,2021-09-11,,Sales,T4,Bordeaux
9203,Thérèse,Pineau,Female,2023-12-22,,Finance,T2,Nantes
1447,Christelle,Vincent,Non-Binary,2023-11-06,,Sales,T3,Nantes
8282,Noël,Brunet,Male,2021-12-03,,Product,T5,Marseille
6928,Thomas,Daniel,Male,2024-03-29,,Sales,T3,Lille
5119,Célina,Blanc,Female,2022-06-04,,Product,T4,Nantes
6081,Aurore,Robin,Non-Binary,2022-08-21,2023-12-13,Engineering,T1,Lille
5485,Christophe,Leroux,Male,2022-06-13,,Engineering,T4,Bordeaux
3835,Christine,Gillet,Female,2022-04-18,,Human Resources,T5,Lyon
2448,Sébastien,Pereira,Male,2023-05-31,,Human Resources,T3,Paris
5496,Andrée,Bonnet,Non-Binary,2022-10-28,,Finance,T3,Bordeaux
8573,Luc,Perret,Male,2024-12-20,2025-05-09,Engineering,T3,Paris
8551,Hélène,Merle,Female,2021-08-17,2023-02-14,Finance,T4,Lyon
1041,Émilie,Gérard,Non-Binary,2023-06-21,,Engineering,T4,Marseille
9485,Christine,Imbert,Non-Binary,2022-07-19,2024-02-02,Engineering,T5,Limoges
1143,Sophie,Gilbert,Non-Binary,2023-01-29,,Product,T5,Nantes
4879,Capucine,Lebrun,Non-Binary,2023-04-12,2024-10-02,Finance,T5,Limoges
2750,Brigitte,Verdier,Female,2025-07-24,,Data,T1,Lille
6110,Étienne,Perret,Male,2023-07-16,,Engineering,T3,Marseille
2660,Capucine,Rey,Female,2023-07-31,,Sales,T4,Lille
5664,Céline,Lévy,Non-Binary,2021-01-06,,Product,T3,Limoges
3500,Franck,Lombard,Male,2023-09-12,,Finance,T5,Paris
7770,Célina,Techer,Non-Binary,2021-05-28,,Finance,T1,Nantes
9819,Adèle,Lambert,Female,2023-06-02,2024-03-21,Finance,T2,Limoges
2275,Alain,Duhamel,Male,2023-08-14,,Finance,T2,Nantes
7893,René,Guibert,Male,2024-08-06,2025-08-27,Sales,T5,Paris
2068,Élodie,De Sousa,Non-Binary,2025-08-18,,Finance,T3,Lyon
6500,Virginie,Lacombe,Non-Binary,2022-07-13,,Finance,T5,Marseille
3706,Alexandre,Duval,Male,2021-01-26,,Human Resources,T3,Paris
4058,Grégoire,Pottier,Male,2024-07-19,,Product,T4,Limoges
7867,Thérèse,Mahe,Non-Binary,2022-04-04,,Finance,T4,Lille
1136,Philippine,Nguyen,Female,2024-01-09,,Sales,T4,Paris
4786,Camille,Briand,Female,2020-10-07,,Finance,T5,Nantes
1418,Jacqueline,Ruiz,Female,2021-06-18,2023-03-24,Finance,T3,Bordeaux
9396,Amélie,Bailly,Female,2024-07-15,,Finance,T4,Limoges
8390,Gabrielle,Guillon,Female,2021-06-15,,Product,T3,Bordeaux
1109,Thierry,Mahe,Male,2022-08-22,,Finance,T1,Limoges
5784,Henriette,Perrin,Female,2023-02-27,,Data,T5,Lille
7603,Danielle,Le Goff,Female,2023-06-12,,Human Resources,T5,Limoges
9147,Théodore,Renard,Male,2021-11-10,,Human Resources,T3,Bordeaux
6460,Emmanuel,Delaunay,Male,2023-11-07,,Finance,T3,Lyon
8881,Pénélope,Maury,Female,2020-11-16,2021-09-06,Sales,T1,Paris
9178,Patricia,Toussaint,Non-Binary,2024-03-23,2025-09-21,Human Resources,T5,Limoges
2899,Emmanuelle,Rivière,Non-Binary,2021-03-02,,Finance,T3,Marseille
9201,Jacqueline,Arnaud,Non-Binary,2024-12-12,,Human Resources,T1,Nantes
6755,André,De Sousa,Male,2024-02-19,,Engineering,T2,Lille
6664,Roland,Laine,Male,2024-05-21,2025-05-16,Human Resources,T5,Marseille
3390,Éléonore,Berger,Non-Binary,2022-01-08,,Human Resources,T3,Nantes
3778,Océane,Sanchez,Non-Binary,2024-07-06,,Data,T4,Paris
4318,Claudine,Lecomte,Female,2023-03-02,,Human Resources,T2,Paris
9191,Claire,Schmitt,Female,2022-03-14,,Engineering,T4,Limoges
9279,Lorraine,Simon,Female,2020-10-23,,Finance,T3,Bordeaux
2688,Christophe,Girard,Male,2025-03-03,,Data,T4,Paris
4886,Alice,Valentin,Female,2024-12-18,,Product,T4,Marseille
2710,Nathalie,Alves,Female,2024-11-20,,Product,T4,Lille
3098,Gabriel,Descamps,Male,2022-08-12,,Sales,T3,Lille
1756,Denise,Guichard,Non-Binary,2021-09-06,,Data,T2,Paris
1411,Élodie,Gomes,Female,2024-08-24,,Engineering,T3,Marseille
7702,Aimé,Buisson,Male,2022-04-27,2024-02-01,Finance,T4,Lyon
2822,Timothée,Cousin,Male,2025-09-10,,Product,T2,Lyon
5133,Maggie,Carlier,Non-Binary,2024-08-05,,Human Resources,T4,Limoges
6755,Élisabeth,Jean,Female,2021-12-24,,Human Resources,T4,Paris
8726,Jules,Guillaume,Male,2023-06-19,,Engineering,T1,Lille
9973,Alphonse,Vincent,Male,2025-05-22,,Sales,T4,Paris
7251,Éléonore,Samson,Non-Binary,2024-08-14,,Product,T3,Paris
6949,Frédéric,Ribeiro,Male,2021-03-04,2021-11-12,Sales,T1,Bordeaux
9207,Anne,Andre,Female,2024-09-20,,Sales,T1,Limoges
7237,Étienne,Rodrigues,Male,2025-05-12,,Finance,T4,Marseille
6193,Nath,Gallet,Female,2022-07-13,,Finance,T4,Marseille
6437,Aurore,Coste,Female,2024-06-25,,Sales,T3,Limoges
2648,Eugène,Caron,Male,2021-02-03,,Human Resources,T2,Limoges
6474,Alexandria,Le Roux,Non-Binary,2022-03-22,,Engineering,T3,Nantes
3582,Julie,Joseph,Non-Binary,2021-08-04,,Sales,T2,Paris
2485,Frédérique,Klein,Female,2024-10-22,,Sales,T5,Paris
9870,Gilbert,Dubois,Male,2023-08-05,,Product,T4,Lyon
5500,David,Gomes,Male,2022-08-11,2025-09-01,Data,T3,Limoges
6667,François,Martin,Male,2023-09-06,2025-04-04,Human Resources,T5,Lille
8509,Andrée,Mary,Female,2022-04-06,,Finance,T5,Bordeaux
7915,Susanne,Bousquet,Non-Binary,2024-11-21,,Finance,T4,Marseille
8449,Éric,Garnier,Male,2022-05-03,,Finance,T1,Marseille
3981,Martin,Poulain,Male,2023-05-04,2024-10-16,Finance,T3,Bordeaux
3162,Olivier,Moreau,Male,2020-12-05,,Data,T3,Paris
6730,Maryse,Blondel,Non-Binary,2025-05-30,,Finance,T1,Lille
2021,Margaux,Imbert,Female,2021-01-21,,Data,T4,Lyon
6604,Arthur,Roy,Male,2025-04-05,,Engineering,T2,Limoges
1880,Pierre,Bailly,Male,2024-09-27,,Product,T4,Limoges
5320,Élisabeth,Perez,Female,2021-02-14,,Human Resources,T5,Lyon
4375,Mathilde,Allain,Non-Binary,2024-07-31,,Product,T3,Marseille
1207,Théophile,Roche,Male,2025-04-11,,Human Resources,T1,Limoges
8853,Juliette,Hamel,Non-Binary,2020-11-20,,Data,T4,Lyon
2164,Luce,Blondel,Female,2023-12-07,,Product,T3,Bordeaux
1357,Arnaude,Techer,Female,2025-03-13,,Human Resources,T4,Marseille
4137,Thierry,Merle,Male,2023-04-05,2023-10-26,Sales,T1,Marseille
1650,Yves,Marion,Male,2024-08-29,,Finance,T4,Nantes
1414,Théophile,Besson,Male,2024-02-22,,Finance,T5,Lyon
5176,Éric,Mahe,Male,2021-03-25,,Human Resources,T4,Limoges
9083,Thomas,Vasseur,Male,2021-03-21,,Product,T4,Nantes
2761,Colette,Mallet,Female,2025-06-03,,Sales,T2,Nantes
5341,Michèle,Guilbert,Female,2023-08-31,,Sales,T1,Limoges
4374,Michelle,Blin,Non-Binary,2024-11-06,,Human Resources,T4,Marseille
7470,Bernadette,Denis,Non-Binary,2023-06-12,,Human Resources,T2,Bordeaux
2728,Susanne,Grégoire,Female,2025-03-06,2025-08-10,Product,T1,Paris
5294,Élodie,Lemonnier,Non-Binary,2020-10-17,,Finance,T1,Limoges
3521,Marguerite,Chauveau,Female,2024-12-15,,Human Resources,T4,Nantes
4151,Margaud,Laroche,Female,2022-04-18,,Data,T5,Paris
7081,Henriette,Evrard,Female,2021-01-12,,Engineering,T5,Lyon
4782,Nicolas,Rivière,Male,2023-10-22,2025-09-26,Engineering,T5,Bordeaux
5162,Philippine,Nicolas,Female,2022-10-28,,Sales,T1,Lyon
7830,Denis,Meyer,Male,2025-01-26,2025-02-28,Product,T4,Limoges
5423,François,Blanc,Male,2020-10-10,,Data,T5,Marseille
3359,Léon,Foucher,Male,2023-07-21,,Engineering,T2,Bordeaux
3977,Lucie,Pineau,Non-Binary,2021-02-14,,Finance,T3,Bordeaux
6128,Étienne,Simon,Male,2024-09-08,,Sales,T3,Marseille
4668,Claire,Dupont,Female,2023-12-02,,Sales,T4,Lille
1373,Christelle,Philippe,Female,2021-09-25,,Product,T3,Marseille
7278,Françoise,Gosselin,Female,2021-07-01,2023-01-25,Engineering,T3,Limoges
7225,Adélaïde,Diallo,Non-Binary,2022-07-06,,Human Resources,T2,Limoges
3744,François,David,Male,2025-03-07,,Data,T5,Nantes
6810,Anne,Lagarde,Non-Binary,2022-11-28,,Data,T2,Paris
2397,Louise,Baudry,Non-Binary,2021-01-02,,Sales,T1,Bordeaux
8634,Lucie,Delaunay,Female,2024-08-15,2024-11-03,Product,T2,Lyon
6380,Élodie,Chartier,Non-Binary,2022-07-25,,Human Resources,T5,Bordeaux
7232,Anaïs,Martinez,Non-Binary,2024-12-13,,Finance,T4,Marseille
5386,Agnès,Techer,Non-Binary,2020-11-22,,Engineering,T3,Paris
3675,Yves,Lelièvre,Male,2021-03-27,,Human Resources,T5,Paris
1375,Anaïs,Berger,Non-Binary,2025-05-12,,Data,T5,Limoges
2247,Danielle,Blot,Non-Binary,2023-06-15,,Data,T2,Lille
9249,Christelle,Robin,Non-Binary,2024-02-23,,Finance,T1,Lille
5905,Anaïs,Martins,Non-Binary,2025-06-16,,Product,T3,Paris
3513,Marianne,Brunet,Female,2024-08-01,2024-10-10,Sales,T2,Lyon
8935,Susan,Martins,Non-Binary,2021-06-04,2024-12-31,Human Resources,T2,Nantes
7067,Laetitia,Hamel,Female,2021-04-15,,Human Resources,T5,Nantes
5752,Zacharie,Petitjean,Male,2023-12-23,,Finance,T4,Lyon
4426,Gabrielle,Masse,Female,2025-10-01,2025-10-01,Product,T3,Lyon
5429,Astrid,Vallet,Non-Binary,2025-09-07,,Data,T2,Bordeaux
6311,Laurence,Collin,Non-Binary,2023-02-05,,Engineering,T3,Marseille
2826,Françoise,Diaz,Female,2024-04-10,,Product,T5,Lyon
2992,Xavier,Faure,Male,2022-10-26,2024-03-17,Product,T1,Paris
2407,Lucy,Poirier,Female,2022-02-27,,Finance,T2,Nantes
8562,Christophe,Maury,Male,2024-09-26,,Finance,T4,Limoges
3963,Philippe,Mathieu,Male,2023-05-20,2024-09-01,Engineering,T3,Nantes
6070,Édith,Marin,Non-Binary,2022-03-11,,Sales,T1,Lyon
3931,Jeanne,Boulay,Female,2024-06-23,,Data,T3,Paris
1283,Alix,Aubry,Female,2025-07-18,,Sales,T4,Paris
4008,Aurore,Alexandre,Non-Binary,2021-01-23,,Finance,T2,Marseille
1084,Marine,Delorme,Female,2021-02-11,,Data,T5,Paris
9870,Inès,Louis,Non-Binary,2022-04-28,2023-05-18,Human Resources,T4,Lille
2143,Élodie,Weiss,Female,2022-01-16,,Finance,T3,Paris
2913,Emmanuelle,Fournier,Female,2022-12-27,2024-09-29,Sales,T2,Lille
3438,Arthur,Ramos,Male,2021-01-27,2024-03-28,Product,T1,Marseille
6832,René,Lebrun,Male,2021-11-06,,Finance,T2,Marseille
2800,Chantal,Legros,Non-Binary,2023-10-03,,Data,T5,Lyon
2751,Valentine,Morel,Non-Binary,2023-06-18,,Human Resources,T1,Paris
7040,Margot,Paris,Non-Binary,2021-01-17,,Finance,T3,Lyon
3048,Étienne,Lamy,Male,2023-07-25,,Human Resources,T1,Bordeaux
3048,David,Collet,Male,2022-01-10,2024-08-06,Data,T5,Marseille
6049,Sabine,Lacroix,Female,2021-12-09,,Engineering,T1,Marseille
4713,Guillaume,Fouquet,Male,2025-03-09,,Data,T3,Paris
9611,Jeanne,Jacob,Non-Binary,2020-10-09,,Human Resources,T3,Lille
2185,Simone,François,Non-Binary,2024-02-18,,Sales,T4,Bordeaux
5204,Gilbert,Carpentier,Male,2025-01-28,,Data,T1,Lyon
